iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
10,0.775979311,8.89395973,744,0.19950756388919602,0.19992740508510612,-0.022457753183333318,-0.026749923046671453,-0.03507288499864614,-3.9201465,-3.9558234,-3.902119,false,,0.875595879670012,0.8745279463745488,0.6782491131770584,0.999618422703466,0.9998669434328938,0.0007717807988813401,0.03135996042014242
11,0.689897359,9.583857089,744,0.1994197232149566,0.20000072049948256,-0.022049232979049593,-0.026324034917016292,-0.034733196996135085,-3.920009,-3.9556153,-3.901975,false,,0.8757044447319638,0.8741978905865464,0.6782491143419327,0.9995558233074726,0.9998645087478963,0.000809505127577452,0.0429616501159613
12,0.744599831,10.32845692,744,0.19931432443610264,0.20010343583013365,-0.021513059773624832,-0.025764999053422888,-0.034287548165331416,-3.9198408,-3.9553595,-3.9017978,false,,0.8758332730983496,0.8737610126482478,0.6782491062415887,0.9994890128491544,0.999861777757093,0.0008450944294825477,0.05764967807906576
13,0.73829299,11.06674991,744,0.19919423856701696,0.20024566053851572,-0.020827602971758452,-0.025050478634527473,-0.03371763675879136,-3.9196444,-3.955058,-3.901587,false,,0.8759763966525512,0.8732029382337183,0.6782491239312458,0.9994187944217803,0.9998585125410769,0.00087977418832196,0.07553895669386844
14,0.790524731,11.857274641,744,0.1990655203199741,0.20043901182311705,-0.01997885901179053,-0.024166206901967913,-0.03301125855216869,-3.919426,-3.9547195,-3.9013493,false,,0.8761227314633421,0.8725187680895419,0.6782491111010256,0.9993463382896083,0.9998544972566378,0.0009147996157289074,0.09636301135780434
15,0.792591239,12.64986588,744,0.19893634816374,0.20069520975751776,-0.018967385325140973,-0.023113105301242443,-0.032168192045464505,-3.9191988,-3.9543626,-3.901095,false,,0.876257502859597,0.8717175345198886,0.6782490952706615,0.9992731688906004,0.999849547320498,0.0009514144652163715,0.11942142746615567
16,0.824392327,13.474258207,744,0.198815149542067,0.20102360825857765,-0.01781213638178014,-0.021911187923793207,-0.03120359168598119,-3.9189756,-3.9540076,-3.9008374,false,,0.8763658314935462,0.8708235766322886,0.6782491165007903,0.9992011087099295,0.9998435242670498,0.0009907779330722325,0.14366620593288495
17,0.692054682,14.166312889,744,0.19870842536849614,0.20142947869971922,-0.01654979267383394,-0.020598678209274635,-0.030147614314683935,-3.9187682,-3.9536724,-3.9005897,false,,0.8764370879597432,0.8698732509786398,0.6782490939915726,0.9991322143393829,0.9998363488434098,0.001033876585690123,0.16791607621825405
18,0.761967647,14.928280536,744,0.1986194977237769,0.20191112325466856,-0.015229620110669195,-0.019226637978602246,-0.02904160846767523,-3.9185853,-3.953372,-3.9003615,false,,0.8764675565814516,0.8689075911517794,0.6782491066923191,0.9990687362090467,0.9998280040818823,0.001081451281189389,0.1911070264689581
19,0.733839335,15.662119871000002,744,0.19854880760296342,0.20245898819043415,-0.013903602095432954,-0.017848640605166777,-0.027929750150093025,-3.9184313,-3.9531138,-3.9001598,false,,0.8764603523615946,0.8679642352251145,0.6782491055662574,0.9990130393682403,0.9998185268446753,0.0011339570611830193,0.21246961718024643
20,0.784061232,16.446181103,744,0.19849483518117397,0.2030501978078494,-0.012617371444800685,-0.01651159111149847,-0.026851300404340916,-3.9183056,-3.9528987,-3.8999858,false,,0.8764230386503645,0.8670717759402127,0.6782491087482035,0.9989672461448931,0.9998079914651347,0.0011915767317313588,0.2315829753968962
21,0.811014492,17.257195595,744,0.1984549988671945,0.20365206972947805,-0.011405135489016227,-0.015250572736092649,-0.025835781461251206,-3.918207,-3.952725,-3.8998406,false,,0.8763648618736897,0.8662482632299653,0.6782491338587516,0.9989324822565248,0.999796492928859,0.0012542707287479889,0.24832814964349528
22,0.779551636,18.036747231,744,0.1984262265462512,0.20423771096870386,-0.010287747165012906,-0.014087098473874016,-0.024900965215874926,-3.9181294,-3.952588,-3.8997214,false,,0.876294337116686,0.8655023121474624,0.6782491018680857,0.9989083326734134,0.9997841325226873,0.0013218426262480091,0.2627951251624667
23,0.723124759,18.75987199,744,0.19840557989022659,0.20478952121290003,-0.009274671090385267,-0.013031000186083497,-0.024054666633301247,-3.9180703,-3.9524798,-3.899625,false,,0.8762182902007088,0.8648355671611092,0.6782491107758633,0.9988932264690695,0.999771009256404,0.0013940086686556005,0.2751908496088249
24,0.720102036,19.479974026,744,0.1983908309575672,0.20531045466803438,-0.008366979955810705,-0.012083514503717807,-0.023297667414861056,-3.9180253,-3.9523962,-3.899547,false,,0.8761415529882233,0.8642448924580688,0.678249120446509,0.9988852266933387,0.9997572164058163,0.0014704405401800257,0.285769757109319
25,0.728352227,20.208326253,744,0.1983802869969435,0.2058072934746437,-0.0075599959247432125,-0.01123992429900289,-0.022625867305200886,-3.9179904,-3.9523313,-3.899484,false,,0.8760673090597462,0.8637244825653096,0.678249117713958,0.9988825238501325,0.9997428397966583,0.001550800550198154,0.2947901226457123
26,0.777841575,20.986167828,744,0.1983727755296004,0.20627549263023348,-0.006846270677786648,-0.010492692296149575,-0.022032929018510394,-3.9179635,-3.9522808,-3.8994322,false,,0.8759973762057486,0.8632672096911511,0.6782491254782553,0.9988836063126526,0.9997279587837197,0.0016347607257216094,0.3024915599057168
27,0.776820675,21.762988503,744,0.19836743801353163,0.20671776760688404,-0.006216732218501386,-0.009832567677439341,-0.021511095185461127,-3.917943,-3.9522407,-3.8993902,false,,0.8759326941194175,0.8628657517333875,0.6782491038920393,0.9988872786730061,0.9997126473030388,0.001722013091094338,0.3090845805388032
28,0.772689245,22.535677747999998,744,0.1983636747609102,0.20713344651554674,-0.005662248958957505,-0.009250190081793397,-0.021052631328050797,-3.9179268,-3.95221,-3.899356,false,,0.8758735829202157,0.8625130724780692,0.6782491000995198,0.9988926233444275,0.9996969743472783,0.001812274357757589,0.31474935009061183
29,0.712645615,23.248323362999997,744,0.19836105693134584,0.20751883633745316,-0.0051740875882918536,-0.008736632894511764,-0.020650115695628357,-3.9179142,-3.9521856,-3.8993278,false,,0.875820004926755,0.8622027541841553,0.6782490982116468,0.9988989564432803,0.9996810046155876,0.0019052872727570286,0.3196370484659247
30,0.716782979,23.965106342,744,0.19835926085157912,0.20788331355205622,-0.004743973849177352,-0.008283401417213065,-0.02029654167258299,-3.9179044,-3.9521663,-3.8993042,false,,0.8757716730671388,0.8619290605652619,0.6782491201126282,0.9989057779848061,0.9996647985464925,0.0020008207562400614,0.32387320849809975
31,0.79322886,24.758335201999998,744,0.19835807569797356,0.20821460350003282,-0.004364263387707457,-0.007882648326280384,-0.01998535469602425,-3.9178965,-3.9521518,-3.8992856,false,,0.8757282459347184,0.8616870205529925,0.6782491047125517,0.9989127342439327,0.9996484133160635,0.0020986688779818744,0.32756186807102255
32,0.795139119,25.553474321,744,0.19835731564040734,0.20852378688196865,-0.004028999548193468,-0.0075282391034700025,-0.01971160529635274,-3.91789,-3.9521394,-3.8992686,false,,0.8756892728527369,0.861472291182896,0.6782491062112744,0.9989195811736031,0.9996319017048858,0.002198645005733967,0.3307885932797011
33,0.787048999,26.34052332,744,0.19835689917684896,0.2088114220190067,-0.0037319973310254717,-0.007213781223229798,-0.019469975645612703,-3.917885,-3.9521306,-3.8992546,false,,0.8756543228983059,0.86128114402484,0.6782490916342783,0.9989261586874929,0.9996153129824771,0.0023005832144690256,0.333624357519985
34,0.704831629,27.045354949,744,0.1983567150682371,0.20907798135784175,-0.003468722609050068,-0.0069345997800337456,-0.019256690896024775,-3.917881,-3.952123,-3.899243,false,,0.8756229959864967,0.861110410516086,0.6782491255401866,0.9989323674071933,0.9995986925337701,0.002404334524221874,0.3361278178271709
35,0.724764561,27.77011951,744,0.1983567024149062,0.20932593662913038,-0.0032344469185237035,-0.006685837481803403,-0.019067685559776892,-3.9178784,-3.9521172,-3.899233,false,,0.8755949156610359,0.8609573707064953,0.6782490836247264,0.9989381516456475,0.9995820829256389,0.002509764863007407,0.33834760796127705
36,0.779996237,28.550115747,744,0.19835681953208179,0.20955569003775415,-0.0030258533573176427,-0.006464007578759534,-0.018900199536163287,-3.9178748,-3.9521112,-3.8992238,false,,0.8755696968195752,0.8608196692275951,0.6782491107304978,0.998943488372588,0.999565522514257,0.002616754031491162,0.34032415110242625
37,0.810272613,29.360388359999998,744,0.19835703367117502,0.20976958849249672,-0.0028396348301945595,-0.006265691375506921,-0.018751417965906292,-3.9178731,-3.9521077,-3.8992162,false,,0.8755470414141924,0.8606953234965692,0.6782491135042276,0.9989483758620177,0.999549046503424,0.002725190500763665,0.3420914225249092
38,0.769931749,30.130320109,744,0.19835729718161116,0.20996939920086444,-0.0026731203753347366,-0.006088129464087877,-0.018619124163684386,-3.9178712,-3.9521046,-3.89921,false,,0.8755266663683372,0.8605826248640149,0.6782490989205621,0.9989528260847793,0.9995326870317959,0.002834976202994264,0.343677868937464
39,0.712676088,30.842996196999998,744,0.19835760787493364,0.21015123814890377,-0.002523787940839628,-0.005928682572733601,-0.018501133950110438,-3.9178696,-3.952102,-3.8992038,false,,0.8755083025796199,0.8604800929491467,0.6782491177309007,0.9989568617077975,0.9995164732974674,0.0029460198166701636,0.3451073757001149
40,0.730547341,31.573543538,744,0.19835796843898246,0.21032630661340768,-0.0023895001674950622,-0.005785146893378279,-0.01839564639343738,-3.9178689,-3.9521003,-3.899199,false,,0.875491765788678,0.8603865010544585,0.6782490963105416,0.998960509519796,0.9995004312052889,0.0030582426594985583,0.3464003079933999
41,0.785046811,32.358590348999996,744,0.1983583325757598,0.21048660414816744,-0.002268802901240652,-0.005655981150667899,-0.018301479824637146,-3.9178677,-3.9520988,-3.8991947,false,,0.8754768090059235,0.8603007151387567,0.6782491062937915,0.9989637988866898,0.9994845842489735,0.0031715641960924344,0.3475737874094869
42,0.793910499,33.152500847999995,744,0.19835871420388695,0.21063713855077823,-0.0021597927910187442,-0.005539207703432192,-0.01821697990265303,-3.9178672,-3.9520977,-3.8991911,false,,0.8754632760216252,0.8602218113960121,0.6782491061715364,0.9989667601111168,0.9994689529772436,0.003285917213124958,0.3486425440369053
43,0.780499065,33.932999912999996,744,0.19835909780515887,0.21077676948233554,-0.0020613930146637927,-0.005433702159271303,-0.01814129180187385,-3.9178665,-3.9520967,-3.899187,false,,0.8754510338918455,0.8601490024679306,0.6782491139366158,0.9989694235975948,0.9994535555555323,0.003401237394211458,0.3496191139822525
44,0.720292277,34.653292189999995,744,0.19835948074711016,0.2109092864394816,-0.0019721991087243707,-0.00533798437401567,-0.01807316823154259,-3.9178658,-3.9520957,-3.8991842,false,,0.8754399077191112,0.8600815321973743,0.678249105601982,0.9989718182492153,0.9994384085646371,0.003517467019924171,0.3505143796541766
45,0.748863017,35.40215520699999,744,0.1983598770952644,0.21103542593814953,-0.0018913249482594985,-0.005251129048306269,-0.018011914335096302,-3.9178653,-3.9520953,-3.8991814,false,,0.8754297842226355,0.8600187990092019,0.678249097622404,0.998973970295438,0.9994235258486676,0.003634551697155502,0.351337581739303
46,0.77782385,36.17997905699999,744,0.19836025554002898,0.21115111004968087,-0.0018178902048513468,-0.00517221286111702,-0.017956790216336782,-3.9178648,-3.9520948,-3.8991787,false,,0.8754205773128672,0.8599602902066183,0.6782491099666775,0.9989759058902109,0.9994089190269275,0.0037524431154521186,0.35209677760974123
47,0.797062631,36.97704168799999,744,0.19836061737331073,0.2112611813530264,-0.001751140200364043,-0.0051004447947108345,-0.017907157903184867,-3.9178653,-3.9520946,-3.8991766,false,,0.875412204015312,0.8599055482192155,0.6782491241149066,0.998977646655659,0.9993945986329948,0.003871095221400835,0.3527989922269067
48,0.792773053,37.76981474099999,744,0.19836099084942166,0.2113662291020144,-0.0016902337908615284,-0.005034921110657176,-0.01786229861691291,-3.9178648,-3.9520948,-3.8991742,false,,0.8754045441345575,0.8598541178648593,0.6782491168563815,0.9989792145667763,0.9993805728439881,0.003990463632718805,0.3534503464488539
49,0.706003964,38.47581870499999,744,0.19836134315992832,0.21146177026328122,-0.001634599454584329,-0.004975077355468538,-0.017821735352263834,-3.9178648,-3.9520946,-3.8991728,false,,0.8753975384001089,0.8598056624503254,0.6782491243290608,0.9989806264350559,0.9993668481050855,0.00411050892286469,0.35405609741293065
50,0.709996311,39.185815015999985,744,0.1983616969781633,0.21155693869363157,-0.001583701452699482,-0.0049203104425601385,-0.017785022694703723,-3.917864,-3.952094,-3.899171,false,,0.8753911343378702,0.8597598736336214,0.6782491004484957,0.9989819002603071,0.9993534298966841,0.0042311978305190736,0.3546209647687009
51,0.785468385,39.97128340099999,744,0.1983620217928529,0.21164397563308873,-0.0015370813071806655,-0.004870148055661105,-0.017751781195620597,-3.9178634,-3.952094,-3.899169,false,,0.8753852542824907,0.8597164577430778,0.6782491176621352,0.9989830508304365,0.9993403224003327,0.004352491313726341,0.35514899665267613
52,0.810637817,40.78192121799999,744,0.19836234890111243,0.21172626552729795,-0.0014943191755707463,-0.004824147633687659,-0.017721651072870936,-3.9178636,-3.952094,-3.8991678,false,,0.8753798728224446,0.8596751930069815,0.6782491057385441,0.998984090994376,0.9993275284816465,0.004474361552074987,0.3556438323057656
53,0.779565919,41.561487136999986,744,0.1983626736308483,0.21180538074524527,-0.0014551256424256698,-0.004781995780951398,-0.017694441381898796,-3.9178634,-3.952094,-3.8991663,false,,0.875374913733893,0.8596358304630148,0.6782491047573905,0.9989850332211849,0.9993150491333839,0.004596775071311384,0.3561086535186434
54,0.696435139,42.25792227599999,744,0.1983629963982793,0.21188215915001904,-0.0014190496106237793,-0.0047432146230548256,-0.01766972284564483,-3.9178634,-3.952094,-3.8991652,false,,0.8753703481046289,0.8595981921543527,0.6782491159738108,0.9989858879968622,0.9993028853352613,0.004719705261320805,0.3565462618499618
55,0.706837537,42.964759812999986,744,0.19836328212286408,0.21195211927528673,-0.0013858106166377837,-0.0047075121512485385,-0.017647267768616248,-3.9178636,-3.952094,-3.8991647,false,,0.8753661433051032,0.8595621161957221,0.6782491166408364,0.9989866640802315,0.9992910367826443,0.004843129486980051,0.35695905004115475
56,0.736408797,43.70116860999999,744,0.19836356498635277,0.2120208002828439,-0.0013551041176494971,-0.004674542631689871,-0.017626834126363566,-3.9178636,-3.9520946,-3.8991635,false,,0.8753622686596181,0.859527442171141,0.6782491041069113,0.9989873701094103,0.9992795025029706,0.004967022520626027,0.3573494513280613
57,0.770789464,44.47195807399999,744,0.19836384617489958,0.2120862007127678,-0.001326781572405622,-0.004644183690278081,-0.017608315302728106,-3.9178636,-3.9520948,-3.8991623,false,,0.875358679612702,0.8594940217952447,0.6782491168345882,0.9989880133125506,0.9992682800757481,0.00509136134314219,0.35771941656514344
58,0.772708488,45.24466656199999,744,0.1983641286064772,0.21214978474322838,-0.0013006217327924396,-0.004616155426917845,-0.017591511329175247,-3.9178636,-3.9520948,-3.8991616,false,,0.8753553574574051,0.8594617480360807,0.6782491242980335,0.9989886000997046,0.9992573670214119,0.005216123935893417,0.3580705923758647
59,0.684870832,45.92953739399999,744,0.19836439658919014,0.21221052669707766,-0.00127631206579637,-0.004590168843429221,-0.017576152239102805,-3.917864,-3.9520948,-3.899161,false,,0.875352281406989,0.8594305095799464,0.6782491126338712,0.9989891362964478,0.9992467600977804,0.0053412933440918405,0.358404678215294
60,0.69861531,46.628152703999994,744,0.19836463849162697,0.21226589371843704,-0.0012537711926351447,-0.004566095386677738,-0.017562191152673656,-3.9178636,-3.9520948,-3.89916,false,,0.8753494329927878,0.8594002167837904,0.6782491062893116,0.9989896273777491,0.9992364562581009,0.005466850644038085,0.3587230487657222
61,0.732309993,47.360462696999996,744,0.1983648867623094,0.21232269426589032,-0.0012329735720735258,-0.004543933662893851,-0.017549635252030016,-3.9178634,-3.9520948,-3.899159,false,,0.8753467821151983,0.8593707685210369,0.6782491060184809,0.9989900775010249,0.9992264508061296,0.005592775193275258,0.3590270462383814
62,0.807826364,48.168289060999996,744,0.19836513030933292,0.212374229517721,-0.0012135353845547092,-0.004523262592994293,-0.017538111143377888,-3.9178634,-3.9520948,-3.8991582,false,,0.8753443329041598,0.859342113722485,0.6782491089785778,0.9989904910680654,0.9992167393180712,0.005719056558073676,0.35931776272875926
63,0.772092853,48.94038191399999,744,0.19836536285449188,0.2124262898851715,-0.0011955025976173594,-0.004504131102489706,-0.017527693038434933,-3.9178634,-3.9520957,-3.8991582,false,,0.8753420167312416,0.8593141201179898,0.6782491188314127,0.9989908711641082,0.9992073167426349,0.005845673971722521,0.35959630808875576
64,0.690876028,49.63125794199999,744,0.1983655932539211,0.2124763225937063,-0.0011785304468716618,-0.0044861673720507644,-0.017518066525772036,-3.9178634,-3.9520953,-3.8991575,false,,0.8753399002043182,0.8592868185572129,0.6782491130107219,0.9989912216161089,0.9991981774335877,0.00597261688046147,0.35986355176940843
65,0.738456361,50.36971430299999,744,0.19836579686678418,0.2125231834047748,-0.0011629207394098229,-0.004469679613162025,-0.017509529641889565,-3.9178634,-3.9520957,-3.899157,false,,0.8753378956726452,0.8592600691631143,0.6782491159778372,0.9989915450017214,0.9991893165363583,0.006099874736883945,0.3601203334901631
66,0.731636291,51.10135059399999,744,0.19836600713369046,0.21256971397892863,-0.0011482761298262645,-0.004454266419933517,-0.0175017342240531,-3.9178634,-3.9520957,-3.8991566,false,,0.8753360368610188,0.8592338664286552,0.6782491142691552,0.9989918431098778,0.9991807280992587,0.006227433622742855,0.3603675445099249
67,0.791264955,51.89261554899999,744,0.19836622711932658,0.2126170442376953,-0.0011345521795714797,-0.004439872118867871,-0.017494642841466068,-3.9178634,-3.9520962,-3.8991559,false,,0.8753342917644991,0.8592081465146975,0.6782491131416684,0.9989921193613088,0.9991724066781675,0.0063552778835305156,0.3606057558839103
68,0.765749273,52.65836482199999,744,0.198366425235741,0.21265980420803238,-0.00112161781073139,-0.004426361353260466,-0.017488123882721807,-3.9178634,-3.9520962,-3.8991554,false,,0.8753326591390455,0.8591828688987337,0.6782491046929606,0.9989923752194937,0.9991643458150913,0.0064833993336383695,0.36083576504337883
69,0.687345013,53.34570983499999,744,0.1983666194165412,0.21269904130054165,-0.0011097244797182437,-0.004413956100669747,-0.017482449849502424,-3.9178634,-3.9520967,-3.8991559,false,,0.8753311461355571,0.8591580214118031,0.678249119879876,0.9989926128437369,0.9991565397923586,0.00661178953832674,0.36105803375292
70,0.741269438,54.08697927299999,744,0.1983668087553865,0.21274111049648728,-0.0010983390257419678,-0.004402159599808386,-0.017477101627880964,-3.9178634,-3.9520967,-3.8991551,false,,0.875329706438782,0.8591335241526561,0.6782491201967856,0.9989928336485542,0.9991489816289079,0.0067404387333101085,0.3612730993165041
71,0.758947756,54.84592702899999,744,0.19836698834150943,0.2127792991974974,-0.001087786416894665,-0.004391263061271022,-0.01747242130471316,-3.9178634,-3.9520967,-3.8991551,false,,0.8753283573659283,0.8591093721931202,0.6782491038587378,0.9989930387595356,0.9991416660074028,0.006869334586286761,0.36148148843190625
72,0.797926696,55.643853724999985,744,0.1983671642253755,0.2128206243002223,-0.0010777745847735387,-0.004380966514002549,-0.017468119601460108,-3.9178634,-3.9520972,-3.8991542,false,,0.8753270805316578,0.8590855219960376,0.678249098615348,0.9989932301425744,0.9991345865227628,0.006998471031895381,0.36168370269132566
73,0.781846879,56.425700603999985,744,0.19836732781687136,0.21285854368667556,-0.0010683056685979464,-0.004371281598962606,-0.017464216419194822,-3.9178634,-3.9520972,-3.8991542,false,,0.8753258895521866,0.8590619743971254,0.6782491149508398,0.998993408417726,0.999127736458674,0.007127841326207934,0.3618800910413748
74,0.704307082,57.130007685999985,744,0.19836749813643131,0.2128948524294724,-0.0010595199187045656,-0.0043623434558988095,-0.017460849052414296,-3.9178634,-3.9520972,-3.899154,false,,0.875324758805115,0.8590386827128111,0.6782491271541555,0.9989935754986999,0.9991211098610964,0.007257436705012632,0.36207099949244864
75,0.740937467,57.87094515299999,744,0.19836765677068618,0.21293170910898007,-0.0010511336966908535,-0.0043538549016262085,-0.01745775955880824,-3.9178624,-3.9520972,-3.8991535,false,,0.8753237082059573,0.8590156459533442,0.6782491107106428,0.9989937313810119,0.9991147005560593,0.007387251797148216,0.3622569132681841
76,0.740361507,58.61130665999999,744,0.1983678198763191,0.21296636385734902,-0.0010433470286083102,-0.004346018878620295,-0.017455130154511167,-3.9178634,-3.9520967,-3.8991535,false,,0.8753227039792726,0.8589928228764268,0.6782491160544766,0.9989938772152225,0.9991085025402903,0.007517278361720448,0.36243798515844705
77,0.838108437,59.44941509699999,744,0.1983679756523496,0.21299824389217267,-0.0010358282810618569,-0.004338503782519765,-0.01745267157111463,-3.917863,-3.9520977,-3.8991535,false,,0.8753217540764142,0.8589702038406319,0.6782491150970906,0.9989940141279308,0.9991025090906859,0.007647513924697248,0.362614581761425
78,0.772073543,60.22148863999999,744,0.19836813103253606,0.21302976038989543,-0.0010288931553600333,-0.004331618762319467,-0.017450678812781506,-3.917863,-3.9520977,-3.899153,false,,0.8753208509297759,0.8589477707688771,0.6782491185843944,0.9989941422045898,0.9990967149282626,0.007777950101404363,0.3627869502748202
79,0.709982943,60.93147158299999,744,0.1983682760814982,0.21306587767476642,-0.0010221219058652586,-0.0043249453048198605,-0.017448744521701087,-3.9178634,-3.9520977,-3.8991528,false,,0.8753200087258073,0.858925524797864,0.678249105733405,0.9989942628089679,0.9990911134039051,0.007908577977265234,0.3629554037737692
80,0.703101972,61.63457355499999,744,0.19836842292852136,0.21309680525714936,-0.001015903325052081,-0.004318853089025909,-0.017447272185194485,-3.9178634,-3.9520977,-3.8991528,false,,0.8753191904727821,0.8589034193581544,0.6782491057427992,0.9989943762241165,0.9990856990139947,0.008039389152407771,0.36312011016019674
81,0.82053432,62.45510787499999,744,0.19836857349290038,0.213128851312075,-0.0010098367889115334,-0.004312968140681606,-0.017445863896275893,-3.9178634,-3.9520977,-3.8991528,false,,0.8753184341397405,0.8588814806846541,0.678249109665466,0.9989944829245317,0.9990804662289103,0.008170389387816657,0.3632814077017259
82,0.83295346,63.28806133499999,744,0.19836868526024434,0.2131593594519247,-0.0010041116504201364,-0.00430744445123743,-0.017444690801345697,-3.9178634,-3.952098,-3.8991528,false,,0.8753177081794247,0.8588596739021541,0.6782491051120447,0.9989945832942841,0.999075409447341,0.008301573150102588,0.36343930498179583
83,0.782691136,64.07075247099999,744,0.1983688235906692,0.21319008804242193,-0.0009987349732599737,-0.004302309132144577,-0.01744379454534839,-3.9178634,-3.952098,-3.8991518,false,,0.8753170148337178,0.8588379870755998,0.6782491286627754,0.9989946788853041,0.9990705231430416,0.00843293130317233,0.36359415774258363
84,0.724009331,64.794761802,744,0.19836896639221324,0.2132210669264893,-0.0009935078975676914,-0.004297357499042032,-0.01744297682425011,-3.9178634,-3.9520984,-3.8991523,false,,0.8753163699788296,0.8588164321406657,0.6782491182990803,0.9989947682362394,0.9990658013711743,0.008564459786601617,0.36374608261255575
85,0.712691834,65.507453636,744,0.19836909062039879,0.21325275988394404,-0.000988586696849869,-0.004292738057079304,-0.017442386755061823,-3.9178634,-3.9520984,-3.8991518,false,,0.8753157402379352,0.8587949660306102,0.6782491174668216,0.9989948532118907,0.9990612388619352,0.008696155247856423,0.363895241035672
86,0.731256261,66.23870989699999,744,0.1983692122561788,0.21328084301720432,-0.0009839678577022726,-0.004288450350535711,-0.017442034589840394,-3.9178636,-3.9520984,-3.8991518,false,,0.8753151421832399,0.858773603092021,0.6782491213139721,0.9989949338636579,0.9990568312175852,0.00882801070848334,0.36404175859246163
87,0.809605786,67.048315683,744,0.198369340568642,0.21331168425172398,-0.0009794961281298642,-0.004284334688017366,-0.017441757199478825,-3.9178636,-3.9520984,-3.8991518,false,,0.8753145715210144,0.8587523291120098,0.678249120385368,0.9989950097052742,0.9990525723389663,0.008960035607542653,0.3641858297072438
88,0.816976263,67.865291946,744,0.1983694493685046,0.21333808345078195,-0.0009752334489564474,-0.004280454609727147,-0.017441625990823884,-3.9178636,-3.9520984,-3.8991518,false,,0.875314043077956,0.8587311591471655,0.6782491104002684,0.9989950820365597,0.999048457939421,0.009092216468799768,0.36432752541197216
89,0.722192651,68.587484597,744,0.1983695814589854,0.21336817725974305,-0.0009711648401353745,-0.00427681051956319,-0.01744163270157284,-3.9178636,-3.9520988,-3.8991516,false,,0.875313517306028,0.8587100424264518,0.6782491105262449,0.9989951501821996,0.9990444827970869,0.009224551129732868,0.36446702156624533
